data,catalyst,catalyst content,promote,promote content,preparation method, calcTemperature,calc Time,red Temperature,red Time,red H2,support1,support1_content,support2,support2_content,react Temperature,reac CH4,reac CO2,reac1,reac1_content,GHSV ,Time on stream,CH4 Conversion
975,Ni,5,0,0,Wet impregnation,400,3,800,1,10,CeO2,0.352,ZrO2,0.648,700,50,50,NULL,0,2,1260,38.7805
976,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,550,50,50,NULL,0,5,60,19.3592
977,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,600,50,50,NULL,0,5,60,31.3079
978,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,50,50,NULL,0,5,60,45.0774
979,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,60,60.1079
980,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,550,50,50,NULL,0,5,60,28.8854
981,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,600,50,50,NULL,0,5,60,43.215
982,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,50,50,NULL,0,5,60,59.0861
983,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,60,73.4162
984,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,550,50,50,NULL,0,5,60,25.8032
985,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,600,50,50,NULL,0,5,60,39.0126
986,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,650,50,50,NULL,0,5,60,52.9222
987,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,60,68.7933
988,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,550,50,50,NULL,0,5,60,26.2235
989,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,600,50,50,NULL,0,5,60,40.2734
990,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,650,50,50,NULL,0,5,60,55.5839
991,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,60,71.4553
992,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,25,60.0651
993,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,50,60.1518
994,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,75,60.4989
995,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,100,60.4989
996,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,125,59.3709
997,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,150,59.8915
998,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,175,60.5857
999,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,200,58.9371
1000,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,225,60.5857
1001,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,250,58.6768
1002,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,275,59.2842
1003,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,700,50,50,NULL,0,5,300,60.3254
1004,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,25,73.167
1005,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,50,72.9067
1006,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,75,73.4273
1007,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,100,73.5141
1008,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,125,73.5141
1009,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,150,72.7332
1010,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,175,72.3861
1011,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,200,72.7332
1012,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,225,73.4273
1013,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,250,73.4273
1014,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,275,73.2538
1015,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,700,50,50,NULL,0,5,300,73.0803
1016,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,25,68.6551
1017,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,50,68.9154
1018,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,75,68.5683
1019,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,100,68.9154
1020,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,125,68.7419
1021,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,150,67.4403
1022,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,175,68.6551
1023,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,200,69.436
1024,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,225,68.5683
1025,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,250,68.3948
1026,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,275,68.2213
1027,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,CaO,0.03,700,50,50,NULL,0,5,300,69.7831
1028,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,25,71.692
1029,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,50,71.3449
1030,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,75,71.4317
1031,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,100,71.6052
1032,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,125,71.6052
1033,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,150,71.2581
1034,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,175,71.3449
1035,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,200,71.3449
1036,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,225,71.4317
1037,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,250,71.7787
1038,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,275,70.9978
1039,Ni,5,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,BaO,0.03,700,50,50,NULL,0,5,300,70.9978
1040,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,30,57.9698
1041,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,60,57.0194
1042,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,90,57.365
1043,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,120,56.3283
1044,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,150,57.1922
1045,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,180,57.0194
1046,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,210,56.2419
1047,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,240,55.0324
1048,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,270,54.6004
1049,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),1,0,0,650,66.66666667,33.33333333,NULL,0,5,300,53.9957
1050,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,30,50.8855
1051,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,60,49.5896
1052,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,90,48.2073
1053,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,120,50.108
1054,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,150,51.0583
1055,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,180,50.6263
1056,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,210,51.2311
1057,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,240,50.1944
1058,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,270,49.0713
1059,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.985,MgO,0.015,650,66.66666667,33.33333333,NULL,0,5,300,50.3672
1060,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,30,52.1814
1061,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,60,51.0583
1062,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,90,52.3542
1063,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,120,51.3175
1064,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,150,51.7495
1065,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,180,51.5767
1066,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,210,51.7495
1067,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,240,52.1814
1068,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,270,52.6998
1069,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.97,MgO,0.03,650,66.66666667,33.33333333,NULL,0,5,300,52.6998
1070,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,30,49.0713
1071,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,60,48.3801
1072,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,90,47.9482
1073,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,120,47.6026
1074,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,150,46.4795
1075,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,180,45.7883
1076,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,210,43.9741
1077,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,240,43.9741
1078,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,270,42.7646
1079,Ni,20,0,0,Wet impregnation,500,4,600,4,100,Al2O3(Gamma),0.94,MgO,0.06,650,66.66666667,33.33333333,NULL,0,5,300,43.1102
1080,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,5,33.8916
1081,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,30,31.1493
1082,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,60,29.4893
1083,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,90,27.829
1084,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,120,26.1689
1085,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,150,24.6071
1086,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,180,23.3399
1087,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,210,22.8585
1088,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,240,22.2789
1089,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,ZrO2,1,0,0,600,25,25,reac He %vol,50,0.25,270,20.7171
1090,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,5,27.0153
1091,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,30,27.3183
1092,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,60,27.1315
1093,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,90,26.9449
1094,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,120,26.3654
1095,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,150,26.277
1096,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,180,25.8939
1097,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,210,24.9215
1098,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,240,25.1276
1099,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.01,ZrO2,0.99,600,25,25,reac He %vol,50,0.25,270,25.334
1100,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,5,26.7208
1101,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,30,22.6032
1102,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,60,21.6307
1103,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,90,20.4616
1104,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,120,19.3909
1105,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,150,19.499
1106,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,180,18.723
1107,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,210,18.6346
1108,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,240,17.5638
1109,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.03,ZrO2,0.97,600,25,25,reac He %vol,50,0.25,270,18.0648
1110,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,5,26.2296
1111,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,30,23.9784
1112,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,60,22.4166
1113,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,90,21.0512
1114,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,120,20.3732
1115,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,150,20.2849
1116,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,180,19.7053
1117,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,210,19.4205
1118,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,240,18.939
1119,Ni,10,0,0,Wet impregnation,700,3,500,1.5,10,MgO,0.05,ZrO2,0.95,600,25,25,reac He %vol,50,0.25,270,17.0825
1120,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,550,50,50,NULL,0,3.333333333,60,9.26641
1121,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,3.333333333,60,22.0077
1122,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,3.333333333,60,27.4131
1123,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,60,42.471
1124,Ni,7,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,550,50,50,NULL,0,3.333333333,60,12.7413
1125,Ni,7,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,3.333333333,60,23.166
1126,Ni,7,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,3.333333333,60,34.749
1127,Ni,7,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,60,47.4903
1128,Ni,10,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,550,50,50,NULL,0,3.333333333,60,17.7606
1129,Ni,10,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,3.333333333,60,29.3436
1130,Ni,10,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,3.333333333,60,43.2432
1131,Ni,10,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,60,55.2124
1132,Ni,15,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,550,50,50,NULL,0,3.333333333,60,25.4826
1133,Ni,15,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,600,50,50,NULL,0,3.333333333,60,38.9961
1134,Ni,15,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,650,50,50,NULL,0,3.333333333,60,51.7375
1135,Ni,15,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,60,68.3398
1136,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,15,42.4332
1137,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,30,42.73
1138,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,45,43.9169
1139,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,60,43.6202
1140,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,75,43.0267
1141,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,90,42.73
1142,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,105,42.73
1143,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,120,42.73
1144,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,135,44.2136
1145,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,150,43.3234
1146,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,165,43.9169
1147,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,180,42.4332
1148,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,195,43.3234
1149,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,210,43.0267
1150,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,225,43.0267
1151,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,240,43.3234
1152,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,255,42.4332
1153,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,270,43.9169
1154,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,285,43.3234
1155,Ni,5,0,0,Incipient to wetness impregnation,500,4,600,2,100,Nanocrystalline MgO,1,0,0,700,50,50,NULL,0,3.333333333,300,43.6202
